tvn24	"Kondycję zwierząt określamy jako dobrą". Aukcja Pride of Poland w Janowie Podlaskim się odbędzie 
tvn24	Dwulatek spadł z balkonu z wysokości trzech metrów. "Wstał i zaczął sam iść"
tvn24	"Czekaliśmy na ten dzień". Trzaskowski ruszył ze zbiórką podpisów
tvn24	"Główny odbiorca tego wystąpienia to był Jarosław Kaczyński". Komentarze po słowach marszałek
tvn24	Stracił panowanie nad autem, wjechał na chodnik,  wprost na pieszych. Zatrzymał się, gdy urwał koło
tvn24	Ustne matury odwołane, ale część uczniów będzie je zdawać. Wiemy, ilu ich jest
tvn24	Dwa dni na utworzenie komitetu, czas na zebranie podpisów do 10 czerwca. Kalendarz wyborczy
tvn24	Motocyklem pod prąd. "Przejechał tak 15-20 kilometrów". Policja próbowała go namierzyć, ale zniknął
tvn24	Rękawice, maski, płyny do dezynfekcji. Tak mają zostać przeprowadzone wybory prezydenckie
tvn24	"Marszałek Sejmu startuje w jakimś konkursie na jednostronność"
tvn24	Zakażona lekarka przyjechała się zbadać do szpitala. Prokuratura i sanepid badają sprawę
tvn24	Marszałek Sejmu Elżbieta Witek podała termin wyborów prezydenckich
tvn24	Opiekunka ze żłobka zakażona koronawirusem. 178 osób, w tym dzieci, objęto kwarantanną
tvn24	Kosiniak-Kamysz: Oczko wodne? Fontanna i rybki będą w gratisie?
tvn24	Znaleźli go pijanego w rowie. W reklamówce miał krzyże oderwane z nagrobków
tvn24	O godzinie 11 marszałek ma ogłosić datę wyborów. PKW pozytywnie zaopiniowała kalendarz wyborczy
tvn24	Uderzył w auto strażników granicznych. W swoim miał cztery kilogramy metamfetaminy
tvn24	"Wyrażamy solidarność w obliczu działań policji i prokuratury, naruszających autonomię uczelni"
tvn24	W nocy nielegalnie przekroczyli granicę. Rosyjska rodzina chciała się dostać do Niemiec
tvn24	Sondaż: Trzaskowski goni Dudę. Podium zamyka Szymon Hołownia
tvn24	Ruszył proces w sprawie afery PCK. Na ławie oskarżonych byli politycy PiS, wśród nich były poseł
tvn24	Zbieranie podpisów do 12 czerwca? Fogiel: słyszałem takie wstępne wyliczenia
tvn24	"Idzie zmiana. Ludzie wyczuwają, że to, co się dzieje z PiS-em to za dużo"
tvn24	Hermeliński: to quasi-Kodeks wyborczy. "Ta ustawa jest trochę lepsza od kopertowej, ale nie spełnia nadziei"
tvn24	Zmiażdżona kabina, ranni kierowcy. Utrudnienia na S5
tvn24	Przepisy ukryte w tarczach antykryzysowych. "Uprawnienia władza potem niechętnie oddaje"
tvn24	Saperzy wywieźli pocisk artyleryjski z centrum Szczecina
tvn24	"Zadano mi ponad 70 pytań. To próba zmęczenia i zastraszenia". Kolejni studenci czekają na przesłuchania
tvn24	Rząd ogłasza sukces w walce z koronawirusem. Eksperci: nie jesteśmy w fazie wygaszania epidemii
tvn24	"Teraz wszystko zależy od tego, co będą chcieli zrobić politycy"
tvn24	"Prokuratura musi zacząć traktować instytucje kościelne tak, jak każdą inną"
tvn24	Jest zgoda na dochodzenie w sprawie biskupa Janiaka. "Decyzja odpowiada pragnieniu Ojca Świętego"
tvn24	"Walkę z koronawirusem wygrywały te kraje, których władze potrafiły zdobyć zaufanie obywateli"
tvn24	Prezydent podpisał ustawę o organizacji wyborów. Terlecki: pani marszałek w środę ogłosi termin 
tvn24	Najpierw badanie, potem strzelanie. Wojsko szykuje się na manewry z Amerykanami
tvn24	"Trudno o zaufanie, kiedy oczywiste i logiczne poprawki nie przechodzą"
tvn24	Ustawa wyborcza. Które poprawki Senatu przyjął Sejm?
tvn24	Ministerstwo Zdrowia: 236 przypadków koronawirusa we wtorek, zmarło 18 osób 
tvn24	Wyszedł za bramę w południe. Tragiczny finał poszukiwań 4-latka
tvn24	Matura 2020. Egzaminy na korytarzach, rodzice w komisjach, nauczyciele w przyłbicach
tvn24	ABW szuka firmy do poprowadzenia szkoleń o terroryzmie
tvn24	"Wszyscy zjeżdżali na prawy pas, trąbili, nic sobie z tego nie robił. Mało tego, on miał zjazd!". 80-latek pod prąd na A4
tvn24	Nieefektywne procedury, brak środków ochrony. "Kombinezon wykonywałem z worków na śmieci"
tvn24	Jechali z Włoch do Warszawy  "po żele antybakteryjne". Irańczycy zatrzymani na granicy
tvn24	Łukasz Szumowski w ogniu pytań. "Szybko stał się politykiem. Dziś wiemy, że jednym z najbardziej cynicznych"
tvn24	Trybunał Konstytucyjny: powołanie sędziego przez prezydenta nie podlega dodatkowym ocenom 
tvn24	Auto z dziećmi wyrzucone poza jezdnię. Tak pijany kierowca doprowadził do wypadku. Trafi do aresztu
tvn24	Uczeń zakażony koronawirusem, zamknęli wszystkie szkoły i przedszkola
tvn24	Pierwsza godzina 7 złotych, kolejna jeszcze więcej. Najdroższa strefa parkowania w Polsce
tvn24	Premier o walce z koronawirusem: nie słuchajcie tych brzęczących much, które opowiadają bajki
tvn24	Matka i jej trzy córeczki zmarły w czasie pożaru. Oskarżony sąsiad: śnią mi się po nocy
tvn24	Czaputowicz: jesteśmy na dobrej drodze, by przed wakacjami otworzyć granice
tvn24	Efekt epidemii, rewolucja jest już w Polsce. "Wszystko mamy w mobilnym domu"
tvn24	"Nie mają wątpliwości", że ukryto tam 28 ton złota. Ministerstwo: nie dostaliśmy oryginału "Dziennika wojennego"
tvn24	Poszedł pobiegać po plaży, znalazł wrak statku odsłonięty po sztormie. "Wygląda na fragment XIX-wiecznej jednostki"
tvn24	Zaoferowali, że naprawią policyjne radiowozy za grosz za godzinę, na części dali rabat. "Wszystko się kalkuluje"
tvn24	Ambasador USA wspomina pierwszą pielgrzymkę Jana Pawła II do ojczyzny. "Wspierał ich w dążeniu do wolności" 
tvn24	Zakażony personel w Białostockim Centrum Onkologii. Sześć osób z pozytywnym wynikiem
tvn24	Staranował płot i uziemił Lotnicze Pogotowie Ratunkowe. Zatrzymali go, gdy "jechał wszystko wyjaśnić"
tvn24	Trzy poprawki decydujące o tym, czy "wybory będą uczciwe, powszechne, równe"
tvn24	Sondaż: trzech kandydatów zrównuje się z Andrzejem Dudą w drugiej turze
tvn24	Krzysztof Materna i były sekretarz generalny PO obejmują stery w Teatrze Bagatela
tvn24	Hermeliński: ustawa wyborcza znacząco poprawiona
tvn24	Zderzyły się trzy auta, siedem osób trafiło do szpitali
tvn24	"Każde wybory, które odbędą się przed 6 sierpnia, będą skażone grzechem pierworodnym niekonstytucyjności"
tvn24	25 mln zł z NCBR dla spółek, w które zainwestował fundusz związany z Szumowskimi
tvn24	"Mówił, że jest mechanikiem, codziennie wychodził w stroju roboczym”. Był poszukiwany czerwoną notą Interpolu
tvn24	Schetyna: Potrzebne są szybkie decyzje. My jesteśmy gotowi na każdy termin wyborów
tvn24	Usłyszeli o zaginięciu siedmioletniego sąsiada, wsiedli na rowery i sami zaczęli go szukać
tvn24	Zderzenie dwóch samochodów osobowych. Jedna osoba nie żyje
tvn24	Jak uczniowie odbiorą  świadectwa? MEN: o formie i terminie zdecyduje dyrektor
tvn24	Ministerstwo Środowiska: od soboty otwarte place zabaw i miejsca do biwakowania
tvn24	Lewica złoży projekt ustawy o "abolicji mandatowej" dla łamiących obostrzenia w czasie epidemii
tvn24	Czarnogóra otwiera się na 131 państw. Nie ma wśród nich Polski
tvn24	Zderzenie samochodu z rowerzystkami. Policja: ranne w ciężkim stanie
tvn24	Senat przyjął poprawki do ustawy wyborczej. Kilka "ma charakter zasadniczy"
tvn24	Terlecki o "świrze". Czy przeprosi? Syn Gowina "sam tego chciał"
tvn24	Gowin: ocenę słów Terleckiego pod adresem syna wyrażę w rozmowie w cztery oczy
tvn24	Borowski: te poprawki zagwarantują, że wybory nie będą budzić wątpliwości
tvn24	"To nie są wybory, w których wygra racjonalność"
tvn24	Gowin: Dwa razy zawiadomiłem CBA. Chodziło między innymi o spółki, w których udziały miał Marcin Szumowski
tvn24	"Jak można lekką ręką wydać 70 milionów złotych? To więcej niż budżet niejednej gminy"
tvn24	"Pan prezydent Duda wykorzystuje rządowe limuzyny, jeżdżąc po kraju, mówiąc, że to nie jest kampania"
tvn24	Nowy sondaż prezydencki. Duda i Trzaskowski w drugiej turze
tvn24	Chora na raka wygrała z koronawirusem. Błyskawiczna reakcja na osocze ozdrowieńca
tvn24	380 przypadków zakażenia potwierdzonych w poniedziałek. Zmarło 10 osób
tvn24	Sadzą drzewa, tworzą "oczka wodne". Tak rolnicy walczą z suszą
tvn24	Arcybiskup mówił o "tęczowej zarazie". Śledztwa ostatecznie nie będzie
tvn24	Miejsc jest 150, ale uczennica była tylko jedna. "Frekwencja jest dramatycznie niska"
tvn24	Wsiadł do samochodu z puszką piwa w ręce. Kluczyki zabrał mu świadek
tvn24	Znawca prawa karnego, poseł, wiceprzewodniczący Trybunału Stanu. Profesor Marian Filar nie żyje
tvn24	"Mamy dwa nowe ogniska w kopalniach". Górnicy boją się niskich wypłat i zwolnień
tvn24	Usłyszała dziwne dźwięki dochodzące z samochodu, wezwała policję
tvn24	CBA nie kupi luksusowej wersji Land Rovera
tvn24	Wystawili na sprzedaż stuletnie więzienie. "Miejsce bardzo urokliwe"
tvn24	Najważniejsze wyborcze pytania w nowym programie TVN24 "Czas decyzji. Wybory 2020"
tvn24	MEN: dzieci już nie wrócą do szkół
tvn24	Wiózł drewno, o 14 ton za dużo. "Ilość już na pierwszy rzut oka wzbudzała podejrzenia"
tvn24	"Jesień może być tym okresem, kiedy pojawi się nawrót epidemii"
tvn24	Wpadli na kradzieży paliwa, na mapie wskazali willę w Niemczech, do której się włamali
tvn24	Na polu leżały martwe ptaki, obok nich kawałki mięsa 
tvn24	"Ktoś decyduje się wejść w dzień na teren muzeum przy ruchliwej ulicy i spalić eksponat"
tvn24	Syn Gowina rapuje w ramach #Hot16Challenge2 i krytykuje rząd
tvn24	Posłowie zawiadamiają prokuraturę w sprawie zwłoki w publikacji uchwały PKW. "Premier opóźnił proces wyborczy"
tvn24	"Jesteśmy w sytuacji bezprecedensowej, która nigdy nie miała miejsca w naszym kraju"
tvn24	Nie zatrzymał się do kontroli, podczas ucieczki wjechał do rowu. Wiózł dwoje małych dzieci, był pijany
tvn24	Gdy otworzył naczepę z ziemniakami z Grecji, wyskoczyło z niej kilku młodych mężczyzn
tvn24	Bosacki: Czekamy na ostatnie ekspertyzy. Myślę, że w tym tygodniu skończymy prace w Senacie
tvn24	Miała dopłacić za "dezynfekcję paczki". Straciła oszczędności
tvn24	Uchwała PKW opublikowana w Dzienniku Ustaw. Marszałek Sejmu ma dwa tygodnie na zarządzenie wyborów
tvn24	"To wielu nas skłoni do przewartościowania swojego życia i przemyślenia, co w nim jest najważniejsze"
tvn24	Zakażeni pracownicy Białostockiego Centrum Onkologii
tvn24	"Wyraźnie widać, że to, co wydaje się przesądzone, wcale przesądzone nie jest"
tvn24	Szłapka: podstawą zamętu jest to, że premier nie publikuje uchwały PKW
tvn24	Awantura na parkingu w Ligurii. "Obywatel Polski zmarł w wyniku rany zadanej nożem"
tvn24	Posłowie KO apelują do prezydenta o wycofanie z TK ustawy o jawności majątku rodzin polityków
tvn24	219 nowych przypadków zakażenia w niedzielę. "W popołudniowych raportach nie odnotowano żadnego zgonu"
tvn24	Nagłe wzrosty na południu, płasko na północy. Jak przebiegała dotąd epidemia w poszczególnych województwach?
tvn24	Wibrator na czas pandemii
tvn24	Rzecznik praw dziecka apeluje do nauczycieli: podnieśmy oceny wszystkim uczniom
tvn24	Pieszy pościg w centrum miasta. Policjanci gonili "policjanta", nikt nie był w mundurze
tvn24	RPO: kary za łamanie obostrzeń na podstawie notatek policyjnych nie mają podstaw prawnych
tvn24	Pracownicy agencji podległej resortowi zdrowia przyznali milion złotych firmie związanej z Marcinem Szumowskim
tvn24	Pluszowy miś przyciągnął uwagę Armina. W jego brzuchu kryła się "niespodzianka"
tvn24	21. dzień bez publikacji uchwały PKW. "Zawiadomienie o możliwości popełnienia przestępstwa przez premiera"
tvn24	Kopalnie zamarły z powodu akcji "wymazywania górników". Powrót "do normalności" jest mozolny
tvn24	"Rysie mają u nas tak dobrze, że pojawiły się młode"  
tvn24	Turysta nie był przygotowany na śnieg, inni zabłądzili. W górach panują trudne warunki
tvn24	Plakaty atakujące ministra na przystankach. Ratusz: to nielegalna akcja, sprzeciwiamy się mowie nienawiści
tvn24	Upadek stadniny w Janowie Podlaskim. "Potrzeba wiele lat pracy, żeby odbudować tak zszarganą opinię"
tvn24	Wyjątkowy termin matur 2020. Data, zasady przeprowadzenia egzaminów dojrzałości
tvn24	"Tu są ruiny, lej po bombie". Strzyczkowski: ostrzegam, żeby nie wysyłać mi SMS-ów
tvn24	"Jest epidemia, trzeba to zaakceptować, czy się komuś to podoba, czy nie"
tvn24	Kosiniak-Kamysz: Polacy potrzebują utwardzonej drogi, a nie megalomanii w wykonaniu ferajny z Nowogrodzkiej
tvn24	Trzaskowski: Jedno mogę obiecać. Całkowitą niezależność
tvn24	Ministerstwo Zdrowia: 416 nowych przypadków zakażenia w sobotę, 10 osób zmarło
tvn24	Od Pomorza po Małopolskę. Kandydaci na kandydatów na prezydenta rozjechali się po kraju
tvn24	Ognisko koronawirusa w zakładzie mięsnym. 60 osób zakażonych, ponad 180 na kwarantannie
tvn24	Usłyszała ponad 10 tysięcy zarzutów, miała wyłudzić prawie 2 miliony złotych. "Wszystko mamy czarno na białym"
tvn24	Budowa nowej trasy tramwajowej ruszyła na dobre, duże zmiany organizacji ruchu w Poznaniu
tvn24	Konie wbiegły na drogę między samochody. "Czasami się wymykają"
tvn24	"Kasa w błoto", "Szpitale nie kanał". Protest podczas wizyty prezydenta i premiera na Mierzei Wiślanej
tvn24	Płeć wciąż nieznana, imię jeszcze niewybrane. Narodziny we wrocławskim zoo
tvn24	Ogniska koronawirusa jak epidemie zatruć pokarmowych. Ekspert wyjaśnia
tvn24	Pracownik sanepidu zakażony koronawirusem. Cały personel w kwarantannie
tvn24	Opadały rogatki, miał czerwone, kierowca busa i tak wjechał. Utknął na torach kolejowych
tvn24	Gowin: nie powiedziałbym, że opozycja jest winna temu, że wybory się nie odbyły w maju
tvn24	"To jest zawsze problem, kiedy członek rodziny decyduje się na służbę publiczną"
tvn24	Na koncie ma dwa tysiące nurkowań, na dnie potrafi znaleźć obrączkę. Wiele wskazuje, że wyjaśnił mroczną tajemnicę
tvn24	Pracownicy przedszkoli bez koronawirusa. W Łodzi wracają do pracy niemal wszystkie placówki
tvn24	Trzaskowski największym rywalem Dudy. Najnowszy sondaż o drugiej turze wyborów
tvn24	To była prawdziwa rewolucja, odmieniła miasto i powstrzymała epidemie. Po 93 latach w USA znaleźli film
tvn24	Od dziś bez maseczek na ulicach. Trzeba jednak zachować zasady
tvn24	Rząd chce stworzyć holding spożywczy. Firmy wybierze w czerwcu
tvn24	"Wystarczyło przeczytać jedno zdanie, by stwierdzić, że to napisał Pilch"
tvn24	"Konsekwencje z tym związane dotkną wszystkich Polaków". Stowarzyszenia sędziowskie alarmują
tvn24	Do środka tylko z ważnym biletem, a w środku termometr. "Temperaturą brzegową jest 38 stopni"
tvn24	Stuhr: Jerzy Pilch był dla mnie uosobieniem komentarza świata. Chwin: wszystko prześwietlał poczuciem humoru
tvn24	Wiceminister sprawiedliwości ujawnia, ile osób przebywa w więzieniach za przestępstwa pedofilii
tvn24	Ostatni telewizyjny wywiad Jerzego Pilcha
tvn24	Jak zachowywać się na basenie, w kinie, na weselu? "Można byłoby sobie tego niedźwiedzia darować"
tvn24	Jerzy Pilch nie żyje. Pisarz, laureat Literackiej Nagrody Nike, miał 67 lat 
tvn24	Były policjant aresztowany za "napad stulecia" w Olsztynie. Za kratki trafił też jego brat
tvn24	Brzezińska-Hołownia: Nie znam osób tej samej płci, które planowałyby małżeństwo
tvn24	Ministerstwo Zdrowia: 333 nowe przypadki zakażenia w piątek, zmarło 13 osób
tvn24	Amerykański Black Hawk wylądował przed szpitalem w Drawsku Pomorskim 
tvn24	Ominął auta stojące przed pasami, przejechał obok pieszego. Na oczach drogówki
tvn24	Czy majątek żony premiera zostanie ujawniony? "Wszystko musi się odbywać zgodnie z przepisami"
tvn24	Biedroń wnioskuje do CBA o kontrolę w trzech instytucjach związanych z Szumowskim
tvn24	Włoski "przepis na miłość". Piosenka śpiewana po polsku zdobywa popularność
tvn24	Narodowe Centrum Badań i Rozwoju pod lupą. "Wykonawcy realizowali projekty w oderwaniu od potrzeb sił zbrojnych"
tvn24	Konstytucjonalistka o słowach rzecznika SN. "To brzmi bardzo niepokojąco"
tvn24	Pies-wandal dziurawił opony w samochodach
tvn24	Chcą wyrzucić KRS. Niebawem ostateczna decyzja
tvn24	Przyczepa pełna beczek porzucona przy drodze. Pobrali próbki, prokuratura wszczęła śledztwo
tvn24	Golem Davida Cernego wrócił po upadku i od razu został uszkodzony. "Szkoda. Co mogę zrobić" 
tvn24	Podczas prezentacji broni postrzelił policjanta i policjantkę. Zarzuty dla instruktora
tvn24	Rzecznik ministerstwa zdrowia: w najbliższych miesiącach możliwe badanie przesiewowe społeczeństwa
tvn24	Wicepremier Sasin po teście na koronawirusa. "Dbajmy o siebie i przestrzegajmy zasad bezpieczeństwa"
tvn24	Kradzionym busem uderzył w radiowóz i ściął betonową latarnię
tvn24	Fryzjerka zakażona koronawirusem. Jej klientki oraz ich rodziny objęte są kwarantanną
tvn24	Hermeliński: Takiej sytuacji nigdy nie było. Uchwały PKW były publikowane niemalże natychmiast
tvn24	"Na pierwszy rzut oka w mieszkaniu nikogo nie było". Poszukiwanego znaleźli w pionie z rurami
tvn24	Akcja CBA. Agenci weszli do blisko 30 miejsc w całej Polsce
tvn24	"Ktoś podjął polityczną decyzję, żeby Polskę w ten stan zamieszania wprowadzić"
tvn24	Szumowski zastępował ministra nadzorującego NCBR. Spółka, w której udziały ma jego rodzina, walczyła wtedy o miliony dotacji
tvn24	Sąd Najwyższy uchyla uchwałę w sprawie nominacji Macieja Nawackiego. KRS musi rozpoznać ją jeszcze raz
tvn24	"Wyimaginowana wspólnota" da Polsce dziesiątki miliardów euro. Prezydent i premier się cieszą
tvn24	"Strach siedzi w głowie Jarosława Kaczyńskiego. PiS czuje, że niebawem straci władzę"
tvn24	"Jesteście elitą, która napełniła kieszenie ministra pieniędzmi, cenzuruje piosenki, bije ludzi na protestach"
tvn24	Kwestionował status Zaradkiewicza. Jest postępowanie dyscyplinarne wobec sędziego Żurka
tvn24	Wniosek o wotum nieufności wobec Jacka Sasina odrzucony
tvn24	"Panie prezesie, niech pan uważa na Ziobrę"
tvn24	"PiS jest mistrzem świata w przeprowadzaniu wyborów, które się nie odbyły" 
tvn24	Był skazany na dożywocie, został uniewinniony od zarzutu zabójstwa. Sąd: precedens dla polskiej kryminalistyki
tvn24	Ograniczenia, nakazy i zakazy w "nowej normalności". Jest projekt rozporządzenia
tvn24	"Piłka jest po stronie opozycji" kontra "wybory mają być wyborami, a nie farsą"
tvn24	GIS: pracownicy sanitarni nałożyli kary w łącznej wysokości ponad 15 milionów złotych
tvn24	Ministerstwo Zdrowia: ponad 350 nowych przypadków w czwartek, 10 osób nie żyje
tvn24	Wyczekany i nagrodzony. Pierwszy chłopiec na wsi od 10 lat w gościach u wójta
tvn24	Szumowski: żona powiedziała "jak chcesz, mogę ujawnić majątek", analizujemy to
tvn24	70 milionów za wybory, których nie było. Jest zawiadomienie do prokuratury
tvn24	Ognisko koronawirusa w parafii, zakażeni księża. Proboszcz do wiernych: zgłaszajcie się do sanepidu
tvn24	Politycy Porozumienia, Łukasz Szumowski, premier Mateusz Morawiecki. Seria spotkań w siedzibie PiS
tvn24	Pies w typie amstaffa pod opieką 13-latki. Pogryzł dwoje dzieci w ciągu kilku godzin
tvn24	W tej fabryce niemal co trzecia osoba zakażona jest koronawirusem. Szukają nowych pracowników
tvn24	"Bez krzyków!". Japońskie parki rozrywki przygotowują nowe wytyczne przed otwarciem
tvn24	Jest decyzja sądu w sprawie zażaleń na działania CBA wobec Mariana  Banasia
tvn24	Biedroń wysyła Sasinowi fakturę. Mówi o "bizancjum PiS-u"
tvn24	"Niech opozycja nie stawia warunków, bo warunki to myśmy postawili"
tvn24	"Wydobyte rzeczy wskazują na to, że to szczątki kobiety. Podobne okulary nosiła Joanna Gibner". Zaginęła 24 lata temu
tvn24	Uciekające auto bez kierowcy na "ekspresówce"
tvn24	Ojciec i syn jechali ciągnikiem, uderzył w nich piorun
tvn24	Rząd otworzy place zabaw. "Liczymy na zdrowy rozsądek"
tvn24	"PiS wykorzystuje każdą okazję do ograniczenia praw kobiet". W sejmowej komisji o klauzuli sumienia
tvn24	Kiedy nastąpi otwarcie granic? Wiceminister podaje możliwą datę
tvn24	Czołowe zderzenie, nie żyje 22-latek. "Jechałem prosto, a on zjechał na mój pas"
tvn24	Duda i Bolsonaro rozmawiali o skutkach pandemii COVID-19
tvn24	Bosak: nie potrzebujemy 63 miliardów od Unii Europejskiej
tvn24	Chińczycy nie zapomnieli o pięknej ceramice. Duże zamówienie z Bolesławca trafi do Wuhanu
tvn24	Uderzył w autobus, a ten zmiótł przystanek. Kierowca trafił do aresztu, grozi mu 12 lat więzienia
tvn24	Na schodach przed komendą policji zapalił skręta z marihuaną. Bo "poczuł wewnętrzną potrzebę"
tvn24	Związki wyznaniowe mają być beneficjentami kolejnej tarczy. "Zabierać pracownikom, dawać biznesom kościelnym"
tvn24	"Im szybszy termin, tym lepiej. 28 czerwca wydaje się rozsądnym terminem"
tvn24	Sejmik województwa lubelskiego odrzuca skargę RPO w sprawie "ideologii LGBT"
tvn24	Najpierw zmarł mężczyzna, kilka dni później jego żona. Sąsiedzi słyszeli stukanie, ale myśleli, że to remont
tvn24	Nowy sondaż prezydencki. Trzaskowski goni Dudę
tvn24	Cztery godziny w komisariacie, 71 pytań do studentki. Bo poskarżyła się uczelni, że profesor narzuca im radykalne poglądy
tvn24	Protest przedsiębiorców i interwencja w PKP Intercity. "Niepokojące informacje"
tvn24	"Ewidentnie strach panuje w obozie władzy"
tvn24	Tusk: Rządzący są kompletnie bezradni. To ciamajdy, którym wszystko leci z rąk
tvn24	"Odmrażanie" na raty. Jakie obostrzenia nadal obowiązują?
tvn24	Maseczki wycofane z 18 krajów zostaną zniszczone. "Nie nadają się dla pracowników ochrony zdrowia" 
tvn24	"Tu nie wystarczy Trybunał Stanu. Myślę, że zapadną srogie wyroki"
tvn24	"W pamięci zostało mi uczucie zastraszenia, presji, bezradność"
tvn24	"Polacy oczekują, że pierwszy prezes Sądu Najwyższego nie będzie miał nic wspólnego z polityką"
tvn24	Marszałek Senatu odpowiada marszałek Sejmu. "Nie ma tu żadnej obstrukcji"
tvn24	Trzaskowski: im bardziej PiS mnie będzie atakował, tym będę silniejszy
tvn24	"Nie wystarczy czekać, aby osoby zranione w Kościele nas znalazły. Trzeba zrobić wszystko, aby do tych osób wyjść"
tvn24	"To może być cywilizacyjna katastrofa dla Polski" 
tvn24	Posłowie Koalicji Obywatelskiej: Szumowski przez 56 dni zastępował osobę nadzorującą NCBiR
tvn24	Brejza pyta o raport podkomisji Macierewicza. "Na skutek stanu pandemii publikacja musiała zostać przesunięta"
tvn24	We Włoszech najniższa dobowa liczba zmarłych od niemal trzech miesięcy
tvn24	Magdalena K. wystąpiła o azyl polityczny. Powołała się m.in. na sytuację w Sądzie Najwyższym
tvn24	Marek Safjan dla TVN24: istnieje próba przejęcia Sądu Najwyższego
tvn24	Manowska: dołożę starań, aby Sąd Najwyższy był ostoją niezależności. Kwiaty od prokuratora krajowego
